year,consumption_co2_per_capita,gdp,cement_co2_per_capita,co2_growth_prct,co2_including_luc_per_capita,co2_per_capita,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,energy_per_capita,flaring_co2_per_capita,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2_per_capita,methane_per_capita,nitrous_oxide_per_capita,oil_co2_per_capita,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,trade_co2
0.3846153846153868,0.0035161744022502717,0.3069577080491132,0.0,0.8913010929779906,0.31074849237318203,0.18018967334035807,0.40937603169362835,0.3642113049374345,0.39367146258727415,0.4140242668207077,0.4270885794278194,0.3131109833237493,0.304652251700228,0.7335720177550268,0.3177007926824045,0.157656062434806,0.4426229508196722,0.422360248447205,0.1568123393316192,0.08719582850521457,0.5900576368876082,0.33333333333333304,0.5390625,0.2691315563198625,0.15735994474133896,0.19427710843373502,0.39973082099596224,0.35206611570247937,0.42124051762605996,0.609511889862328,0.6507936507936507,0.764705882352942,0.790664780763791,0.478448275862069,0.34999999999999787,0.7133333333333333,0.3285714285714292,0.8342967244701349,0.7894736842105265,0.6458897922312558,0.2154471544715446,0.5663716814159292,0.5,0.5,0.0,0.0,0.08744549001606616,0.28955480529284716
0.4230769230769198,0.11884669479606202,0.35197817189631647,0.1585365853658538,0.6863302889654139,0.22419297623270662,0.2486828240252903,0.41102674149884444,0.39546323121494176,0.4312890686959743,0.4501786421582046,0.4653161365828491,0.3420015760441293,0.34303997595257574,0.6868048939835887,0.35369398322602263,0.19204623098484142,0.08196721311475419,0.5155279503105589,0.21593830334190223,0.11935110081112388,0.3198847262247839,0.283018867924528,0.5546875,0.34135855546001725,0.18922456102083185,0.22590361445783147,0.3687752355316285,0.2776859504132232,0.39045069165551105,0.5619524405506882,0.6091269841269842,0.7176470588235304,0.7524752475247523,0.5064655172413794,0.34999999999999787,0.6666666666666666,0.35714285714285765,0.1560693641618498,0.9578947368421051,0.36766034327009955,0.2642276422764227,0.5176991150442474,0.5,0.5,0.0,0.0,0.11865962818453024,0.31742403590076973
0.4615384615384528,0.09634317862165975,0.38744884038199184,0.1585365853658538,0.5499326246444078,0.2979780063852431,0.23709167544784027,0.37933311323869257,0.42664118843617094,0.4687875961557193,0.48739202623178324,0.5029043279509215,0.3780695589206228,0.3826387423659543,0.6475245460133172,0.39067236650638404,0.2978896012886336,0.3770491803278688,0.5610766045548653,0.23753213367609227,0.13122827346465815,0.4855907780979828,0.3081761006289305,0.7265625,0.3783319002579536,0.2943159922928711,0.17620481927710852,0.31359353970390313,0.3024793388429754,0.3217313699241411,0.5143929912390486,0.5654761904761902,0.6705882352941179,0.708628005657709,0.5431034482758621,0.3999999999999986,0.6266666666666666,0.3857142857142861,0.4315992292870905,1.0,0.41011743450767846,0.30081300813008127,0.47345132743362806,0.5,0.5,0.0,0.0,0.129446867110397,0.3099796590265691
0.5,0.6082981715893112,0.44611186903137795,0.4512195121951219,0.8954933373259469,0.3068463994324233,0.43045310853529983,0.4638494552657644,0.46352092707883874,0.507898845064648,0.5247074915386225,0.5421256287082836,0.42040977147360126,0.42256989505264686,0.5971838825793726,0.4292399085055789,0.536981872647444,0.6229508196721312,0.5755693581780535,0.4323907455012854,0.2407300115874853,0.23919308357348723,0.3427672955974841,0.796875,0.43680137575236466,0.5335096520885596,0.24397590361445787,0.32839838492597573,0.25619834710743805,0.31146809460062475,0.46933667083854824,0.5238095238095237,0.6235294117647063,0.663366336633664,0.5883620689655171,0.4499999999999993,0.5733333333333333,0.4285714285714288,0.749518304431599,0.9263157894736844,0.23848238482384843,0.3739837398373984,0.4269911504424777,0.5,0.5,0.0,0.0,0.23930839262489467,0.6028687063560301
0.538461538461533,0.7566807313642752,0.5170532060027284,0.7926829268292681,0.5605629585267256,0.4469670095778646,0.42518440463645923,0.42555298778474726,0.5069839117302593,0.5469422643634125,0.5640477697133455,0.5805694593180517,0.4588631184375864,0.4629042467404467,0.5599988901006224,0.4696334226329979,0.5260896257489245,0.47540983606557385,0.5921325051759833,0.44318766066838045,0.24652375434530693,0.5309798270893373,0.3207547169811318,1.0,0.5047291487532245,0.5191224052059482,0.3268072289156627,0.28263795423956917,0.315702479338843,0.2561356537260152,0.42803504380475577,0.4821428571428572,0.5823529411764703,0.6138613861386144,0.6228448275862069,0.4499999999999993,0.5333333333333332,0.47142857142857153,0.4527938342967246,0.7999999999999998,0.4037940379403795,0.47560975609756095,0.3849557522123894,0.0,0.5,1.0,0.0,0.2433631703771706,0.7810304695199951
0.5769230769230802,0.833333333333333,0.5661664392905867,0.6829268292682924,0.43472076658182357,0.3660872649875846,0.33983140147523727,0.36348629910861674,0.5482401528693832,0.5852615880801695,0.6022085321888762,0.6177926364713358,0.4969437522629011,0.5035637589130102,0.5206874313144657,0.510772868403951,0.6132608931525159,0.459016393442623,0.6024844720496892,0.3604113110539853,0.19959443800695276,0.4834293948126802,0.29245283018867907,0.7734375,0.5313843508168531,0.6077225797069836,0.2680722891566265,0.2301480484522207,0.24793388429752072,0.20660419455600187,0.387984981226533,0.43849206349206327,0.541176470588236,0.5615275813295622,0.6551724137931034,0.3999999999999986,0.4933333333333333,0.5142857142857142,0.3834296724470134,0.6947368421052635,0.3947606142728095,0.5284552845528454,0.3429203539823007,0.0,0.5,1.0,0.0,0.19585341595899308,1.0000000000000002
0.6153846153846132,0.4831223628691985,0.6030013642564802,0.37804878048780477,0.26515945500823473,0.0,0.15015806111696506,0.2644437107956421,0.5837268076188131,0.6220019312307468,0.6350485625577065,0.6530906253308046,0.5275275275275275,0.5429775451395009,0.4595647680940925,0.5523388230801898,0.43139638763937693,0.14754098360655732,0.5548654244306416,0.1588688946015422,0.08632676709154108,0.0,0.26415094339622636,0.1015625,0.5460017196904557,0.4273366779365251,0.1250000000000001,0.19515477792732172,0.07272727272727275,0.177599286033021,0.34418022528160197,0.39682539682539675,0.48235294117647065,0.5106082036775108,0.6745689655172415,0.3999999999999986,0.43333333333333335,0.5714285714285712,0.0,0.6315789473684212,0.0,0.6097560975609757,0.3008849557522124,0.0,0.5,1.0,0.0,0.08254915461709134,0.8891102396879654
0.6538461538461462,0.8340365682137838,0.6480218281036834,0.524390243902439,1.0,0.43774388080879767,0.391464699683878,0.36381644106966005,0.6220735992109967,0.6608345569717708,0.6743271078127111,0.6903902832608231,0.5646817029795752,0.5850822150221253,0.42351910414303584,0.5957013776788369,0.7503396064722141,0.4098360655737705,0.6542443064182194,0.3994858611825185,0.22219003476245636,0.5576368876080693,0.3050314465408803,0.2578125,0.6096302665520207,0.7570618388046677,0.13403614457831337,0.19515477792732172,0.2330578512396695,0.16867469879518082,0.30287859824780994,0.35515873015873023,0.4411764705882355,0.45827439886845855,0.7004310344827587,0.34999999999999787,0.3933333333333333,0.6285714285714281,0.3025048169556841,0.5894736842105264,0.5040650406504066,0.6341463414634148,0.2676991150442478,0.0,0.75,1.0,0.0,0.22362481830005354,0.9213202759661964
0.6923076923076934,0.7552742616033763,0.7135061391541611,0.8902439024390243,0.560637820032939,0.27633912735012434,0.3809272918861959,0.3407065037966326,0.6675645688220428,0.699600628531198,0.7112713686349696,0.7272595890939431,0.607501118139416,0.627461464869661,0.3733634239386797,0.6388601625996357,0.7773425256647624,0.6393442622950818,0.6625258799171841,0.34447300771208234,0.5254924681344151,0.24495677233429403,0.2138364779874209,0.1953125,0.6010318142734309,0.7877585705456793,0.21084337349397608,0.1480484522207266,0.1206611570247933,0.12226684515841146,0.26408010012515626,0.3115079365079363,0.38823529411764746,0.4016973125884027,0.7349137931034484,0.3000000000000007,0.34666666666666646,0.6714285714285708,0.6339113680154143,0.49473684210526336,0.21860885275519437,0.6138211382113821,0.23230088495575218,0.0,0.75,1.0,0.0,0.5343891056537373,0.8472329985111248
0.7307692307692264,0.7362869198312234,0.7312414733969985,0.5731707317073171,0.40335379547836503,0.17807733238737145,0.27660695468914653,0.3034004621987456,0.7069161067620047,0.7374845673143371,0.7467789605063979,0.763396165189699,0.6523544821417161,0.671622594173702,0.32061966018580734,0.6800234732878145,0.6262091499772913,0.721311475409836,0.7287784679089025,0.25089974293059125,0.47276940903823883,0.18804034582132556,0.17295597484276737,0.2734375,0.5288048151332759,0.6346657214527216,0.0813253012048194,0.09959623149394359,0.06611570247933884,0.10084783578759482,0.2240300375469335,0.2678571428571428,0.3352941176470585,0.34512022630834593,0.7693965517241381,0.3000000000000007,0.2933333333333332,0.7142857142857144,0.6743737957610791,0.5894736842105264,0.13008130081300817,0.4674796747967478,0.1991150442477876,0.0,0.75,1.0,0.0,0.4809884477086679,0.9851322163273011
